date,city,temperature,rainfall,humidity
2024-02-20,Dallas,37.62,0.0,53.33
2024-02-21,Dallas,34.13,3.11,32.34
2024-02-22,Dallas,37.95,0.0,10.0
2024-02-23,Dallas,38.77,4.47,87.06
2024-02-24,Dallas,33.1,0.0,62.63
2024-02-25,Dallas,38.52,0.0,68.63
2024-02-26,Dallas,36.33,0.0,44.99
2024-02-27,Dallas,38.6,0.0,72.74
2024-02-28,Dallas,38.23,0.73,27.3
2024-02-29,Dallas,34.64,0.01,37.5
2024-03-01,Dallas,37.17,6.53,54.54
2024-03-02,Dallas,37.32,0.5,80.27
2024-03-03,Dallas,40.59,4.11,62.73
2024-03-04,Dallas,38.54,9.14,69.53
2024-03-05,Dallas,41.21,0.0,33.29
2024-03-06,Dallas,36.9,0.0,92.09
2024-03-07,Dallas,39.78,0.0,76.17
2024-03-08,Dallas,38.12,10.17,53.33
2024-03-09,Dallas,35.36,1.07,53.34
2024-03-10,Dallas,35.82,4.93,88.49
2024-03-11,Dallas,36.32,6.86,47.87
2024-03-12,Dallas,38.57,1.35,59.51
2024-03-13,Dallas,39.62,0.0,85.87
2024-03-14,Dallas,39.74,6.18,44.4
2024-03-15,Dallas,36.55,7.91,36.85
2024-03-16,Dallas,39.12,7.09,57.46
2024-03-17,Dallas,41.21,0.64,34.45
2024-03-18,Dallas,39.65,2.99,100.0
2024-03-19,Dallas,37.05,0.74,45.38
2024-03-20,Dallas,38.69,1.09,42.55
2024-03-21,Dallas,39.95,0.93,86.91
2024-03-22,Dallas,37.74,11.31,65.52
2024-03-23,Dallas,41.61,2.58,44.39
2024-03-24,Dallas,38.56,0.0,57.77
2024-03-25,Dallas,39.45,2.23,86.6
2024-03-26,Dallas,38.83,0.0,100.0
2024-03-27,Dallas,37.76,6.84,29.92
2024-03-28,Dallas,39.64,0.0,10.0
2024-03-29,Dallas,38.59,1.75,55.62
2024-03-30,Dallas,39.65,0.65,61.38
2024-03-31,Dallas,39.51,1.82,56.58
2024-04-01,Dallas,37.38,4.97,54.34
2024-04-02,Dallas,38.43,4.56,64.24
2024-04-03,Dallas,37.76,8.25,36.22
2024-04-04,Dallas,37.08,5.34,95.02
2024-04-05,Dallas,37.98,4.06,36.15
2024-04-06,Dallas,37.26,7.66,67.32
2024-04-07,Dallas,41.42,7.43,18.21
2024-04-08,Dallas,36.68,3.37,26.06
2024-04-09,Dallas,36.94,9.13,49.17
2024-04-10,Dallas,40.45,1.86,46.4
2024-04-11,Dallas,35.67,3.17,89.09
2024-04-12,Dallas,37.66,2.34,29.6
2024-04-13,Dallas,37.58,3.7,74.87
2024-04-14,Dallas,40.0,0.0,50.86
2024-04-15,Dallas,36.91,0.45,57.78
2024-04-16,Dallas,40.93,3.48,88.36
2024-04-17,Dallas,37.35,0.0,89.1
2024-04-18,Dallas,39.57,0.0,68.76
2024-04-19,Dallas,40.32,2.6,45.42
2024-04-20,Dallas,37.71,3.45,63.98
2024-04-21,Dallas,40.96,0.62,40.72
2024-04-22,Dallas,43.63,2.87,76.69
2024-04-23,Dallas,39.45,2.93,55.45
2024-04-24,Dallas,32.73,0.0,66.58
2024-04-25,Dallas,32.83,2.36,73.22
2024-04-26,Dallas,39.87,4.99,79.17
2024-04-27,Dallas,41.34,7.48,63.94
2024-04-28,Dallas,37.78,2.57,54.49
2024-04-29,Dallas,40.2,4.86,52.38
2024-04-30,Dallas,40.53,0.54,41.08
2024-05-01,Dallas,37.78,0.0,78.72
2024-05-02,Dallas,36.02,1.42,78.79
2024-05-03,Dallas,36.19,4.06,40.53
2024-05-04,Dallas,38.01,4.84,59.16
2024-05-05,Dallas,37.5,4.22,54.39
2024-05-06,Dallas,39.11,8.86,41.48
2024-05-07,Dallas,40.76,0.48,99.89
2024-05-08,Dallas,36.55,5.54,74.04
2024-05-09,Dallas,36.25,2.36,88.8
2024-05-10,Dallas,36.27,0.0,36.93
2024-05-11,Dallas,39.94,0.0,84.0
2024-05-12,Dallas,35.49,7.84,76.13
2024-05-13,Dallas,36.12,0.0,46.94
2024-05-14,Dallas,35.13,7.33,63.2
2024-05-15,Dallas,34.11,0.74,57.38
2024-05-16,Dallas,31.94,1.02,74.46
2024-05-17,Dallas,35.82,3.27,69.69
2024-05-18,Dallas,35.29,5.65,89.15
2024-05-19,Dallas,32.8,0.28,100.0
2024-05-20,Dallas,36.06,1.83,54.84
2024-05-21,Dallas,38.13,0.0,78.52
2024-05-22,Dallas,34.9,0.0,55.38
2024-05-23,Dallas,35.23,0.0,82.26
2024-05-24,Dallas,33.7,2.7,70.75
2024-05-25,Dallas,35.3,5.86,51.33
2024-05-26,Dallas,36.15,5.26,79.36
2024-05-27,Dallas,30.99,4.55,78.03
2024-05-28,Dallas,33.8,0.0,45.97
2024-05-29,Dallas,32.41,5.33,100.0
2024-05-30,Dallas,33.21,0.0,60.31
2024-05-31,Dallas,30.97,0.0,58.86
2024-06-01,Dallas,32.24,7.99,34.12
2024-06-02,Dallas,35.68,9.34,67.63
2024-06-03,Dallas,33.45,3.23,51.19
2024-06-04,Dallas,29.5,0.0,59.78
2024-06-05,Dallas,31.53,0.0,69.58
2024-06-06,Dallas,33.55,7.29,65.88
2024-06-07,Dallas,33.81,0.0,33.38
2024-06-08,Dallas,32.12,0.0,56.66
2024-06-09,Dallas,30.65,6.21,45.38
2024-06-10,Dallas,31.89,1.9,82.46
2024-06-11,Dallas,35.98,11.14,34.36
2024-06-12,Dallas,31.55,0.0,67.41
2024-06-13,Dallas,32.75,0.0,46.76
2024-06-14,Dallas,29.97,0.0,34.04
2024-06-15,Dallas,33.54,9.32,86.96
2024-06-16,Dallas,33.45,0.0,36.38
2024-06-17,Dallas,27.85,0.0,61.74
2024-06-18,Dallas,29.29,4.16,73.04
2024-06-19,Dallas,30.18,0.0,87.62
2024-06-20,Dallas,31.03,11.71,61.85
2024-06-21,Dallas,31.12,0.0,51.53
2024-06-22,Dallas,27.51,0.0,74.82
2024-06-23,Dallas,29.89,0.0,45.19
2024-06-24,Dallas,29.51,7.67,62.88
2024-06-25,Dallas,27.75,7.15,94.5
2024-06-26,Dallas,30.93,6.46,84.42
2024-06-27,Dallas,26.45,11.32,81.98
2024-06-28,Dallas,30.57,1.37,33.26
2024-06-29,Dallas,28.76,4.24,37.91
2024-06-30,Dallas,29.11,0.0,52.31
2024-07-01,Dallas,26.37,0.0,66.8
2024-07-02,Dallas,27.75,0.0,47.33
2024-07-03,Dallas,34.18,5.04,74.29
2024-07-04,Dallas,27.01,4.52,55.45
2024-07-05,Dallas,26.82,11.65,71.46
2024-07-06,Dallas,29.26,0.0,34.6
2024-07-07,Dallas,27.93,0.0,72.25
2024-07-08,Dallas,29.24,2.33,76.55
2024-07-09,Dallas,28.09,0.0,56.03
2024-07-10,Dallas,27.81,6.64,64.5
2024-07-11,Dallas,26.22,6.83,67.62
2024-07-12,Dallas,30.29,2.44,39.25
2024-07-13,Dallas,29.38,0.0,65.91
2024-07-14,Dallas,27.23,2.23,56.6
2024-07-15,Dallas,23.39,0.0,82.44
2024-07-16,Dallas,27.39,11.55,39.25
2024-07-17,Dallas,26.3,7.82,48.68
2024-07-18,Dallas,25.23,0.53,51.09
2024-07-19,Dallas,27.1,0.0,92.85
2024-07-20,Dallas,23.95,0.0,59.8
2024-07-21,Dallas,24.95,1.11,66.25
2024-07-22,Dallas,26.84,10.43,46.2
2024-07-23,Dallas,26.94,5.54,10.0
2024-07-24,Dallas,23.56,0.0,68.96
2024-07-25,Dallas,25.75,3.79,53.89
2024-07-26,Dallas,24.51,1.86,51.98
2024-07-27,Dallas,26.31,0.0,44.36
2024-07-28,Dallas,24.85,0.16,37.82
2024-07-29,Dallas,25.52,0.0,43.11
2024-07-30,Dallas,23.95,0.0,59.32
2024-07-31,Dallas,23.43,0.0,49.87
2024-08-01,Dallas,26.0,3.85,25.82
2024-08-02,Dallas,25.62,4.58,69.15
2024-08-03,Dallas,25.49,2.08,72.4
2024-08-04,Dallas,22.64,6.24,64.36
2024-08-05,Dallas,20.67,7.18,57.42
2024-08-06,Dallas,22.75,0.0,52.61
2024-08-07,Dallas,23.61,0.0,28.63
2024-08-08,Dallas,20.88,3.91,56.76
2024-08-09,Dallas,25.1,1.68,76.85
2024-08-10,Dallas,21.36,0.0,60.19
2024-08-11,Dallas,22.32,0.8,42.56
2024-08-12,Dallas,19.31,5.16,70.39
2024-08-13,Dallas,21.13,3.89,56.67
2024-08-14,Dallas,24.45,0.0,57.47
2024-08-15,Dallas,21.7,2.81,90.74
2024-08-16,Dallas,21.74,5.72,57.04
2024-08-17,Dallas,24.01,5.76,53.33
2024-08-18,Dallas,20.94,4.43,46.89
2024-08-19,Dallas,22.02,0.22,67.36
2024-08-20,Dallas,21.2,0.0,82.11
2024-08-21,Dallas,21.9,1.73,68.4
2024-08-22,Dallas,17.97,12.45,60.49
2024-08-23,Dallas,17.28,7.99,44.97
2024-08-24,Dallas,23.19,2.61,28.59
2024-08-25,Dallas,21.52,2.94,83.04
2024-08-26,Dallas,21.95,0.0,80.05
2024-08-27,Dallas,19.98,10.6,52.9
2024-08-28,Dallas,20.29,0.0,50.03
2024-08-29,Dallas,19.1,7.88,33.37
2024-08-30,Dallas,22.14,6.14,87.55
2024-08-31,Dallas,20.54,0.0,56.56
2024-09-01,Dallas,21.55,2.42,67.33
2024-09-02,Dallas,23.02,4.91,63.97
2024-09-03,Dallas,16.52,0.0,51.91
2024-09-04,Dallas,16.18,0.0,54.63
2024-09-05,Dallas,19.85,4.53,55.89
2024-09-06,Dallas,20.49,0.0,60.84
2024-09-07,Dallas,20.82,9.36,49.71
2024-09-08,Dallas,20.15,6.35,31.21
2024-09-09,Dallas,23.79,7.9,25.77
2024-09-10,Dallas,20.48,0.0,52.05
2024-09-11,Dallas,20.38,7.25,50.68
2024-09-12,Dallas,18.72,3.86,71.44
2024-09-13,Dallas,17.56,10.62,47.13
2024-09-14,Dallas,21.46,4.26,72.13
2024-09-15,Dallas,18.24,0.0,59.57
2024-09-16,Dallas,19.41,0.0,78.36
2024-09-17,Dallas,19.3,0.0,71.7
2024-09-18,Dallas,20.59,0.0,84.67
2024-09-19,Dallas,23.82,0.0,56.33
2024-09-20,Dallas,19.98,13.4,45.32
2024-09-21,Dallas,17.4,0.0,84.43
2024-09-22,Dallas,17.84,0.0,64.62
2024-09-23,Dallas,19.85,7.36,61.84
2024-09-24,Dallas,19.71,1.47,33.91
2024-09-25,Dallas,18.8,2.31,51.12
2024-09-26,Dallas,16.06,0.0,59.21
2024-09-27,Dallas,21.04,10.41,56.32
2024-09-28,Dallas,17.74,0.14,39.07
2024-09-29,Dallas,20.74,12.69,46.15
2024-09-30,Dallas,16.78,7.03,66.36
2024-10-01,Dallas,19.84,9.94,32.67
2024-10-02,Dallas,16.38,1.19,61.27
2024-10-03,Dallas,18.47,14.3,53.8
2024-10-04,Dallas,18.09,2.62,79.42
2024-10-05,Dallas,17.76,1.27,79.99
2024-10-06,Dallas,21.33,3.09,100.0
2024-10-07,Dallas,23.2,0.0,26.16
2024-10-08,Dallas,20.86,8.83,55.5
2024-10-09,Dallas,18.29,0.0,36.64
2024-10-10,Dallas,21.59,0.09,66.04
2024-10-11,Dallas,15.7,7.01,71.76
2024-10-12,Dallas,16.7,3.3,60.09
2024-10-13,Dallas,18.52,0.0,46.79
2024-10-14,Dallas,20.07,0.0,55.57
2024-10-15,Dallas,22.5,1.61,18.06
2024-10-16,Dallas,19.18,2.5,43.49
2024-10-17,Dallas,21.07,0.0,57.25
2024-10-18,Dallas,16.71,0.52,74.16
2024-10-19,Dallas,19.39,0.9,60.56
2024-10-20,Dallas,19.92,5.47,74.0
2024-10-21,Dallas,22.67,2.84,26.79
2024-10-22,Dallas,21.61,8.75,100.0
2024-10-23,Dallas,22.86,0.0,63.74
2024-10-24,Dallas,19.48,0.0,57.73
2024-10-25,Dallas,22.67,0.0,39.95
2024-10-26,Dallas,22.61,9.27,46.81
2024-10-27,Dallas,23.55,6.88,54.64
2024-10-28,Dallas,15.45,0.0,46.84
2024-10-29,Dallas,21.93,5.82,50.67
2024-10-30,Dallas,20.03,1.84,55.63
2024-10-31,Dallas,20.91,1.85,26.52
2024-11-01,Dallas,20.25,1.89,79.8
2024-11-02,Dallas,19.1,3.02,71.26
2024-11-03,Dallas,20.56,0.0,80.2
2024-11-04,Dallas,22.45,3.14,60.81
2024-11-05,Dallas,17.49,5.87,89.73
2024-11-06,Dallas,18.92,8.73,82.63
2024-11-07,Dallas,18.97,0.03,32.09
2024-11-08,Dallas,21.23,4.24,33.59
2024-11-09,Dallas,22.24,5.2,73.07
2024-11-10,Dallas,22.49,0.0,57.57
2024-11-11,Dallas,22.4,9.31,60.05
2024-11-12,Dallas,22.66,0.0,36.9
2024-11-13,Dallas,19.36,0.0,100.0
2024-11-14,Dallas,21.24,3.82,71.14
2024-11-15,Dallas,19.99,0.0,72.49
2024-11-16,Dallas,23.15,0.0,71.89
2024-11-17,Dallas,21.32,0.0,68.1
2024-11-18,Dallas,25.6,1.0,83.58
2024-11-19,Dallas,19.8,2.65,49.18
2024-11-20,Dallas,23.38,0.52,33.18
2024-11-21,Dallas,21.17,0.0,33.86
2024-11-22,Dallas,24.04,0.74,64.62
2024-11-23,Dallas,26.85,0.52,72.69
2024-11-24,Dallas,23.41,15.81,10.0
2024-11-25,Dallas,22.06,5.27,44.94
2024-11-26,Dallas,24.77,1.7,77.3
2024-11-27,Dallas,21.52,2.86,69.32
2024-11-28,Dallas,24.19,2.75,84.05
2024-11-29,Dallas,20.72,2.62,35.82
2024-11-30,Dallas,25.74,0.0,10.55
2024-12-01,Dallas,25.94,0.66,67.13
2024-12-02,Dallas,27.38,3.86,63.39
2024-12-03,Dallas,24.59,0.0,55.7
2024-12-04,Dallas,28.79,0.12,56.88
2024-12-05,Dallas,27.51,0.0,72.4
2024-12-06,Dallas,21.97,4.0,59.55
2024-12-07,Dallas,26.53,0.0,49.3
2024-12-08,Dallas,26.8,0.0,75.11
2024-12-09,Dallas,26.05,0.0,53.69
2024-12-10,Dallas,25.8,0.9,74.6
2024-12-11,Dallas,25.21,0.0,78.21
2024-12-12,Dallas,25.27,0.0,10.29
2024-12-13,Dallas,24.2,0.0,49.2
2024-12-14,Dallas,25.0,6.92,44.5
2024-12-15,Dallas,25.21,2.78,37.97
2024-12-16,Dallas,29.91,6.01,36.64
2024-12-17,Dallas,28.97,8.11,37.16
2024-12-18,Dallas,24.78,0.0,31.7
2024-12-19,Dallas,25.72,0.0,70.08
2024-12-20,Dallas,27.62,1.26,50.34
2024-12-21,Dallas,25.01,4.96,71.39
2024-12-22,Dallas,26.56,0.0,91.12
2024-12-23,Dallas,28.46,3.98,68.8
2024-12-24,Dallas,25.73,9.5,51.93
2024-12-25,Dallas,29.95,9.29,61.63
2024-12-26,Dallas,26.11,0.0,59.23
2024-12-27,Dallas,29.15,0.0,62.71
2024-12-28,Dallas,29.68,6.97,55.43
2024-12-29,Dallas,28.9,1.11,60.67
2024-12-30,Dallas,28.14,0.0,50.9
2024-01-01,Atlanta,18.32,3.28,37.61
2024-01-02,Atlanta,20.68,6.58,52.74
2024-01-03,Atlanta,17.92,1.32,44.43
2024-01-04,Atlanta,17.64,0.65,92.26
2024-01-05,Atlanta,20.59,6.67,67.4
2024-01-06,Atlanta,16.63,1.79,79.41
2024-01-07,Atlanta,16.52,5.18,100.0
2024-01-08,Atlanta,21.33,9.07,64.37
2024-01-09,Atlanta,21.31,0.0,75.92
2024-01-10,Atlanta,20.86,3.45,86.32
2024-01-11,Atlanta,18.64,1.06,61.91
2024-01-12,Atlanta,17.83,3.13,25.62
2024-01-13,Atlanta,22.15,2.23,49.58
2024-01-14,Atlanta,18.55,0.83,73.77
2024-01-15,Atlanta,21.48,0.0,43.08
2024-01-16,Atlanta,21.87,0.0,61.2
2024-01-17,Atlanta,20.97,3.56,77.17
2024-01-18,Atlanta,18.36,0.0,48.65
2024-01-19,Atlanta,24.65,12.11,96.62
2024-01-20,Atlanta,20.82,0.0,13.14
2024-01-21,Atlanta,20.14,1.01,86.01
2024-01-22,Atlanta,23.27,3.14,42.2
2024-01-23,Atlanta,19.77,3.27,73.94
2024-01-24,Atlanta,22.63,0.0,73.01
2024-01-25,Atlanta,22.86,0.0,44.31
2024-01-26,Atlanta,23.54,0.83,91.78
2024-01-27,Atlanta,23.32,0.0,59.8
2024-01-28,Atlanta,22.6,0.0,41.75
2024-01-29,Atlanta,24.03,6.23,72.08
2024-01-30,Atlanta,25.8,0.0,93.49
2024-01-31,Atlanta,21.12,0.0,24.8
2024-02-01,Atlanta,22.18,0.0,70.52
2024-02-02,Atlanta,23.7,0.0,52.15
2024-02-03,Atlanta,22.62,0.0,40.38
2024-02-04,Atlanta,21.96,9.17,63.83
2024-02-05,Atlanta,24.97,0.0,83.88
2024-02-06,Atlanta,26.38,0.0,45.89
2024-02-07,Atlanta,24.91,5.22,46.43
2024-02-08,Atlanta,23.44,0.0,62.21
2024-02-09,Atlanta,26.58,0.0,80.02
2024-02-10,Atlanta,22.76,0.0,76.37
2024-02-11,Atlanta,26.3,6.26,33.68
2024-02-12,Atlanta,23.65,6.11,60.83
2024-02-13,Atlanta,22.56,4.29,45.7
2024-02-14,Atlanta,28.42,9.72,72.08
2024-02-15,Atlanta,27.67,2.32,75.31
2024-02-16,Atlanta,28.03,3.23,54.9
2024-02-17,Atlanta,21.78,1.58,76.47
2024-02-18,Atlanta,27.2,4.52,49.17
2024-02-19,Atlanta,21.46,0.0,53.91
2024-02-20,Atlanta,24.9,5.09,99.71
2024-02-21,Atlanta,25.89,0.92,54.82
2024-02-22,Atlanta,25.99,0.0,62.4
2024-02-23,Atlanta,26.75,3.05,69.15
2024-02-24,Atlanta,26.82,0.0,72.74
2024-02-25,Atlanta,24.71,0.0,37.91
2024-02-26,Atlanta,27.01,0.89,26.36
2024-02-27,Atlanta,27.2,0.0,62.8
2024-02-28,Atlanta,26.81,6.43,95.63
2024-02-29,Atlanta,23.69,1.74,54.47
2024-03-01,Atlanta,27.38,3.08,52.95
2024-03-02,Atlanta,25.71,0.0,79.76
2024-03-03,Atlanta,27.59,6.59,53.79
2024-03-04,Atlanta,25.44,0.0,67.18
2024-03-05,Atlanta,24.75,11.24,33.85
2024-03-06,Atlanta,27.45,9.83,71.98
2024-03-07,Atlanta,27.33,0.0,32.36
2024-03-08,Atlanta,28.58,9.53,51.22
2024-03-09,Atlanta,24.83,0.0,40.38
2024-03-10,Atlanta,26.95,10.0,73.46
2024-03-11,Atlanta,27.84,0.0,48.34
2024-03-12,Atlanta,30.1,3.0,17.95
2024-03-13,Atlanta,26.0,0.0,49.07
2024-03-14,Atlanta,28.52,1.46,58.46
2024-03-15,Atlanta,30.07,0.0,97.28
2024-03-16,Atlanta,26.15,2.45,54.38
2024-03-17,Atlanta,27.78,4.22,68.68
2024-03-18,Atlanta,26.07,0.0,100.0
2024-03-19,Atlanta,26.65,5.5,27.85
2024-03-20,Atlanta,27.09,1.36,69.46
2024-03-21,Atlanta,22.23,2.83,37.01
2024-03-22,Atlanta,28.36,0.0,42.89
2024-03-23,Atlanta,27.19,0.0,50.49
2024-03-24,Atlanta,25.37,0.0,80.36
2024-03-25,Atlanta,25.19,1.11,75.06
2024-03-26,Atlanta,26.56,0.0,64.52
2024-03-27,Atlanta,30.04,0.0,57.0
2024-03-28,Atlanta,24.35,0.03,60.68
2024-03-29,Atlanta,26.12,0.0,31.84
2024-03-30,Atlanta,27.99,7.28,38.06
2024-03-31,Atlanta,26.59,4.51,84.24
2024-04-01,Atlanta,24.85,1.16,65.66
2024-04-02,Atlanta,27.63,0.0,70.02
2024-04-03,Atlanta,30.86,2.58,39.38
2024-04-04,Atlanta,26.79,10.85,78.2
2024-04-05,Atlanta,29.08,3.78,46.78
2024-04-06,Atlanta,27.39,1.61,70.99
2024-04-07,Atlanta,30.79,7.59,31.61
2024-04-08,Atlanta,28.19,5.68,72.38
2024-04-09,Atlanta,26.46,16.57,34.46
2024-04-10,Atlanta,25.53,3.17,100.0
2024-04-11,Atlanta,25.99,0.67,81.55
2024-04-12,Atlanta,27.6,0.33,71.31
2024-04-13,Atlanta,28.14,7.15,85.83
2024-04-14,Atlanta,28.17,3.46,64.28
2024-04-15,Atlanta,28.49,2.28,59.99
2024-04-16,Atlanta,29.86,9.58,29.85
2024-04-17,Atlanta,27.44,0.0,53.78
2024-04-18,Atlanta,28.18,5.35,57.76
2024-04-19,Atlanta,23.49,0.0,77.93
2024-04-20,Atlanta,21.78,7.94,70.42
2024-04-21,Atlanta,29.84,1.01,18.77
2024-04-22,Atlanta,28.0,8.37,78.49
2024-04-23,Atlanta,25.75,2.43,49.34
2024-04-24,Atlanta,25.37,6.78,36.05
2024-04-25,Atlanta,25.15,0.0,30.2
2024-04-26,Atlanta,27.16,7.81,56.3
2024-04-27,Atlanta,23.78,6.2,93.71
2024-04-28,Atlanta,25.42,0.0,70.31
2024-04-29,Atlanta,29.88,0.0,33.35
2024-04-30,Atlanta,27.82,6.0,60.12
2024-05-01,Atlanta,25.35,6.97,70.56
2024-05-02,Atlanta,24.84,2.25,32.97
2024-05-03,Atlanta,27.66,0.69,51.29
2024-05-04,Atlanta,26.13,2.2,77.9
2024-05-05,Atlanta,27.28,1.22,75.27
2024-05-06,Atlanta,26.8,0.0,57.51
2024-05-07,Atlanta,25.6,4.53,52.66
2024-05-08,Atlanta,25.02,11.84,78.79
2024-05-09,Atlanta,24.17,4.85,62.37
2024-05-10,Atlanta,26.37,2.69,83.79
2024-05-11,Atlanta,26.17,1.69,80.84
2024-05-12,Atlanta,25.83,2.61,66.28
2024-05-13,Atlanta,25.06,2.05,48.27
2024-05-14,Atlanta,23.63,0.0,32.16
2024-05-15,Atlanta,23.25,1.13,62.06
2024-05-16,Atlanta,24.35,0.0,91.49
2024-05-17,Atlanta,26.94,4.23,98.15
2024-05-18,Atlanta,22.69,11.44,40.7
2024-05-19,Atlanta,24.99,0.0,60.29
2024-05-20,Atlanta,25.16,1.23,74.28
2024-05-21,Atlanta,24.45,0.0,48.66
2024-05-22,Atlanta,25.74,0.0,78.31
2024-05-23,Atlanta,26.43,0.0,82.66
2024-05-24,Atlanta,27.97,3.26,71.98
2024-05-25,Atlanta,25.79,0.62,63.65
2024-05-26,Atlanta,20.94,2.69,69.96
2024-05-27,Atlanta,24.46,7.33,44.5
2024-05-28,Atlanta,22.22,11.48,56.99
2024-05-29,Atlanta,23.54,1.66,43.57
2024-05-30,Atlanta,26.24,0.0,37.45
2024-05-31,Atlanta,21.95,0.0,46.97
2024-06-01,Atlanta,20.76,5.09,46.53
2024-06-02,Atlanta,24.32,8.99,75.62
2024-06-03,Atlanta,21.96,2.71,29.5
2024-06-04,Atlanta,21.97,0.0,73.89
2024-06-05,Atlanta,27.23,4.5,20.18
2024-06-06,Atlanta,21.21,2.61,61.75
2024-06-07,Atlanta,20.31,3.23,35.15
2024-06-08,Atlanta,19.72,5.23,39.69
2024-06-09,Atlanta,22.53,0.0,95.3
2024-06-10,Atlanta,19.74,0.88,66.61
2024-06-11,Atlanta,20.0,2.72,71.51
2024-06-12,Atlanta,22.89,5.96,56.56
2024-06-13,Atlanta,20.51,13.75,79.0
2024-06-14,Atlanta,18.79,2.5,53.3
2024-06-15,Atlanta,20.2,0.0,51.76
2024-06-16,Atlanta,23.93,4.9,10.18
2024-06-17,Atlanta,22.57,7.45,52.81
2024-06-18,Atlanta,21.4,0.0,50.59
2024-06-19,Atlanta,22.8,0.64,22.61
2024-06-20,Atlanta,19.51,1.61,83.97
2024-06-21,Atlanta,19.49,0.0,80.9
2024-06-22,Atlanta,19.53,0.0,83.1
2024-06-23,Atlanta,19.51,2.01,63.56
2024-06-24,Atlanta,16.81,0.0,60.07
2024-06-25,Atlanta,18.39,8.36,64.35
2024-06-26,Atlanta,20.32,2.05,81.13
2024-06-27,Atlanta,19.23,2.07,59.73
2024-06-28,Atlanta,16.36,4.53,59.2
2024-06-29,Atlanta,17.09,7.53,35.0
2024-06-30,Atlanta,17.08,7.14,66.31
2024-07-01,Atlanta,17.65,3.26,63.59
2024-07-02,Atlanta,14.54,0.25,92.33
2024-07-03,Atlanta,16.09,0.41,49.17
2024-07-04,Atlanta,17.06,0.0,69.73
2024-07-05,Atlanta,17.46,5.87,38.98
2024-07-06,Atlanta,16.21,0.87,69.11
2024-07-07,Atlanta,15.13,6.58,83.73
2024-07-08,Atlanta,14.57,0.0,49.36
2024-07-09,Atlanta,21.64,0.0,93.55
2024-07-10,Atlanta,13.67,0.0,46.27
2024-07-11,Atlanta,14.35,0.66,45.82
2024-07-12,Atlanta,14.23,7.79,84.48
2024-07-13,Atlanta,17.6,4.62,61.85
2024-07-14,Atlanta,14.54,0.0,67.26
2024-07-15,Atlanta,13.02,0.0,83.06
2024-07-16,Atlanta,19.0,3.97,82.13
2024-07-17,Atlanta,14.54,0.0,72.24
2024-07-18,Atlanta,16.01,2.36,55.15
2024-07-19,Atlanta,16.63,0.0,44.52
2024-07-20,Atlanta,12.52,2.42,38.24
2024-07-21,Atlanta,13.01,0.0,54.79
2024-07-22,Atlanta,11.24,2.44,84.95
2024-07-23,Atlanta,14.33,9.71,86.68
2024-07-24,Atlanta,15.45,2.37,60.45
2024-07-25,Atlanta,15.27,0.04,22.35
2024-07-26,Atlanta,14.57,0.0,40.76
2024-07-27,Atlanta,13.43,1.52,31.76
2024-07-28,Atlanta,13.61,6.83,37.43
2024-07-29,Atlanta,15.67,0.0,100.0
2024-07-30,Atlanta,12.15,2.73,22.16
2024-07-31,Atlanta,12.7,3.14,58.28
2024-08-01,Atlanta,11.55,0.0,82.61
2024-08-02,Atlanta,12.59,9.7,49.47
2024-08-03,Atlanta,11.51,6.08,27.54
2024-08-04,Atlanta,9.81,7.49,36.56
2024-08-05,Atlanta,8.46,11.34,32.12
2024-08-06,Atlanta,12.33,2.35,10.0
2024-08-07,Atlanta,11.28,4.24,67.09
2024-08-08,Atlanta,13.49,0.06,74.25
2024-08-09,Atlanta,10.17,0.0,34.05
2024-08-10,Atlanta,8.49,7.05,29.71
2024-08-11,Atlanta,11.83,0.67,57.95
2024-08-12,Atlanta,13.88,0.0,72.23
2024-08-13,Atlanta,11.1,1.24,100.0
2024-08-14,Atlanta,8.02,8.45,73.13
2024-08-15,Atlanta,9.82,10.15,23.04
2024-08-16,Atlanta,9.61,0.0,68.24
2024-08-17,Atlanta,8.31,4.17,56.27
2024-08-18,Atlanta,9.46,3.94,54.63
2024-08-19,Atlanta,8.13,16.01,50.26
2024-08-20,Atlanta,5.76,0.0,34.65
2024-08-21,Atlanta,11.74,3.61,67.97
2024-08-22,Atlanta,9.24,0.6,52.58
2024-08-23,Atlanta,9.71,6.18,66.72
2024-08-24,Atlanta,10.77,4.5,77.69
2024-08-25,Atlanta,10.25,3.79,83.78
2024-08-26,Atlanta,8.24,0.0,36.28
2024-08-27,Atlanta,9.84,0.0,69.24
2024-08-28,Atlanta,9.16,7.67,46.56
2024-08-29,Atlanta,8.89,7.61,87.66
2024-08-30,Atlanta,7.84,2.91,65.89
2024-08-31,Atlanta,9.87,0.69,85.63
2024-09-01,Atlanta,5.26,0.0,68.96
2024-09-02,Atlanta,9.87,8.76,83.96
2024-09-03,Atlanta,8.31,8.5,45.72
2024-09-04,Atlanta,10.66,11.05,84.3
2024-09-05,Atlanta,8.94,0.34,29.43
2024-09-06,Atlanta,9.28,0.0,44.14
2024-09-07,Atlanta,6.21,0.0,59.44
2024-09-08,Atlanta,9.08,0.0,81.39
2024-09-09,Atlanta,8.05,0.0,64.53
2024-09-10,Atlanta,12.33,3.68,52.74
2024-09-11,Atlanta,5.3,0.9,64.7
2024-09-12,Atlanta,7.52,0.0,42.99
